X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_SUBTYPE
-9182586.8331797,3459495.28350837,26466,1222334024,"JONESVILLE PREPARATORY PRESCHOOL, INC",379 NW 136TH ST,NEWBERRY,FL,32669,NOT AVAILABLE,(352) 300-7669,CENTER BASED,OPEN,40,ALACHUA,12001,USA,29.656681,-82.488581,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9175306.42716232,3459465.69248491,26467,1222282430,JUST A BLESSING EARLY LEARNING CENTER,7510 NW 4TH BLVD,GAINESVILLE,FL,32607,NOT AVAILABLE,(352) 331-3075,CENTER BASED,OPEN,185,ALACHUA,12001,USA,29.65645,-82.42318,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9175192.88128172,3451573.33405438,26468,1222293097,KIDDIE ACADEMY,6476 SW 75TH ST,GAINESVILLE,FL,32608,NOT AVAILABLE,(352) 264-7724,CENTER BASED,OPEN,150,ALACHUA,12001,USA,29.59482,-82.42216,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9162239.96797199,3463343.84851127,26469,1222283435,"KIDS COUNT IN ALACHUA COUNTY, INC. AT FAITH MISSION",3701 NE 15TH ST,GAINESVILLE,FL,32609,NOT AVAILABLE,(352) 244-9723,CENTER BASED,OPEN,75,ALACHUA,12001,USA,29.68672,-82.305802,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9169030.2342714,3465423.69759458,26470,1222283641,KIDWORKS PRESCHOOL,3003 NW 53RD AVE,GAINESVILLE,FL,32653,NOT AVAILABLE,(352) 335-1335,CENTER BASED,OPEN,75,ALACHUA,12001,USA,29.70295,-82.3668,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9181789.67430613,3459434.94863638,26471,1222283649,"KIDWORKS PRESCHOOL, INC",120 SW 130TH WAY,NEWBERRY,FL,32669,NOT AVAILABLE,(352) 331-3833,CENTER BASED,OPEN,231,ALACHUA,12001,USA,29.65621,-82.48142,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9168558.6849084,3456303.04700694,26472,1222283650,LA PETITE ACADEMY,2755 SW ARCHER RD,GAINESVILLE,FL,32608,NOT AVAILABLE,(352) 371-0720,CENTER BASED,OPEN,121,ALACHUA,12001,USA,29.631758,-82.362564,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9163108.56056281,3460720.53962145,26473,1222334025,LANIAKEA MONTESSORI SCHOOL,931 NE 16TH AVE,GAINESVILLE,FL,32601,NOT AVAILABLE,(352) 256-9220,SCHOOL BASED,OPEN,45,ALACHUA,12001,USA,29.6662454,-82.3136047,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9193940.19672621,3480584.8467732,26474,1222283664,LEE'S FUN TO LEARN DAYCARE AND TUTORING INC,18129 DOUGLASS ST,HIGH SPRINGS,FL,32643,NOT AVAILABLE,(386) 454-5568,CENTER BASED,OPEN,72,ALACHUA,12001,USA,29.82118,-82.59057,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9183332.56244852,3478750.1435837,26475,1222294323,LEE'S PRESCHOOL CENTER INC,14017 NW 166TH PL,ALACHUA,FL,32615,NOT AVAILABLE,(386) 462-2109,CENTER BASED,OPEN,75,ALACHUA,12001,USA,29.80688,-82.49528,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9165947.90889082,3463069.63592884,26476,1222282434,LIL SCHOLARS LEARNING ACADEMY,3520 NW 13TH ST,GAINESVILLE,FL,32609,NOT AVAILABLE,(352) 519-5552,CENTER BASED,OPEN,57,ALACHUA,12001,USA,29.68458,-82.339111,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9182513.25099628,3476881.06892077,26477,1222283670,LITTLE ANGELS CHILD CARE AND LEARNING CENTER,14821 NW US HIGHWAY 441,ALACHUA,FL,32615,NOT AVAILABLE,(386) 418-2211,CENTER BASED,OPEN,34,ALACHUA,12001,USA,29.79231,-82.48792,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9165945.68250101,3463937.26965497,26478,1222334026,"LITTLE PEOPLE PREPARATORY PRESCHOOL, INC.",4138 NW 13TH ST,GAINESVILLE,FL,32609,NOT AVAILABLE,(352) 281-2821,CENTER BASED,OPEN,62,ALACHUA,12001,USA,29.691351,-82.339091,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9194913.12907574,3481484.33210379,26479,1222283680,LITTLE PIONEERS PRESCHOOL,23846 W US HIGHWAY 27,HIGH SPRINGS,FL,32643,NOT AVAILABLE,(386) 454-4381,CENTER BASED,OPEN,45,ALACHUA,12001,USA,29.82819,-82.59931,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9170037.475288,3459956.64325116,26480,1222334027,"LITTLE WARRIORS DAY SCHOOL, LLC",3536 NW 8TH AVE,GAINESVILLE,FL,32605,NOT AVAILABLE,(352) 363-6322,CENTER BASED,OPEN,55,ALACHUA,12001,USA,29.6602825,-82.3758482,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9169717.07552959,3460651.94864225,26481,1222283724,LOVE N CARE CHRISTIAN LEARNING CENTER,1520 NW 34TH ST,GAINESVILLE,FL,32605,NOT AVAILABLE,(352) 378-5190,RELIGIOUS FACILITY,OPEN,153,ALACHUA,12001,USA,29.66571,-82.37297,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9185944.11770253,3443122.85839027,26482,1222294325,MARTIN - ROCHELLE LEARNING CENTER INC,13645 SW STATE ROAD 45,ARCHER,FL,32618,NOT AVAILABLE,(352) 495-9346,CENTER BASED,OPEN,88,ALACHUA,12001,USA,29.52879,-82.51874,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9176498.65890872,3463552.71528344,26483,1222294326,"MILLHOPPER MONTESSORI SCHOOL, LLC",8505 NW 39TH AVE,GAINESVILLE,FL,32606,NOT AVAILABLE,(352) 375-6773,CENTER BASED,OPEN,19,ALACHUA,12001,USA,29.68835,-82.43389,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9194815.16792385,3481091.68167544,26484,1222283730,MOMMA C'S NEST,18442,HIGH SPRINGS,FL,32643,NOT AVAILABLE,(386) 454-5683,CENTER BASED,OPEN,35,ALACHUA,12001,USA,29.82513,-82.59843,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9165000.46870468,3459910.20548949,26485,1222283753,MORNING MEADOW PRESCHOOL INC,813 NW 6TH ST,GAINESVILLE,FL,32601,NOT AVAILABLE,(352) 339-1417,CENTER BASED,OPEN,45,ALACHUA,12001,USA,29.65992,-82.3306,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9168573.82435915,3458786.78289796,26486,1222283765,MY SCHOOL,2720 SW 2ND AVE,GAINESVILLE,FL,32607,NOT AVAILABLE,(352) 373-1328,CENTER BASED,OPEN,105,ALACHUA,12001,USA,29.65115,-82.3627,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9169550.09629341,3465168.66413719,26487,1222283766,NANNY'S LOVING ARMS EARLY LEARNING ACADEMY LLC,"5000 NW 34TH BLVD, STE 17",GAINESVILLE,FL,32605,NOT AVAILABLE,(352) 745-7217,CENTER BASED,OPEN,121,ALACHUA,12001,USA,29.70096,-82.37147,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9171454.77278088,3465126.37264523,26488,1222283769,O2B KIDS COLLEGE 2,4929 NW 43RD ST BLDG B,GAINESVILLE,FL,32606,NOT AVAILABLE,(352) 371-4202,CENTER BASED,OPEN,140,ALACHUA,12001,USA,29.70063,-82.38858,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9170383.65664046,3454687.184809,26489,1222294327,O2B KIDS COLLEGE 3 LTD,3989 SW 37TH BLVD,GAINESVILLE,FL,32608,NOT AVAILABLE,(352) 378-8838,CENTER BASED,OPEN,148,ALACHUA,12001,USA,29.61914,-82.378958,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9166266.171315,3461587.19516198,26490,1222286991,O2B KIDS COLLEGE 4,1555 NW 23RD AVE,GAINESVILLE,FL,32605,NOT AVAILABLE,(352) 374-2202,CENTER BASED,OPEN,262,ALACHUA,12001,USA,29.67301,-82.34197,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/04 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9183662.06814127,3477253.06620387,26491,1222283774,"O2B KIDS COLLEGE 6, LTD",14400 NW 152ND LN,ALACHUA,FL,32615,NOT AVAILABLE,(386) 462-0092,CENTER BASED,OPEN,208,ALACHUA,12001,USA,29.79521,-82.49824,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9166799.3916759,3459342.71753073,26492,1222283804,OPEN ARMS CHILD DEVELOPMENT CENTER,1823 NW 5TH AVE,GAINESVILLE,FL,32603,NOT AVAILABLE,(352) 373-5856,CENTER BASED,OPEN,115,ALACHUA,12001,USA,29.65549,-82.34676,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9173766.87860465,3452982.92427112,26493,1222283398,ORANGE BLOSSOM PREP,6200 SW ARCHER RD,GAINESVILLE,FL,32608,NOT AVAILABLE,(352) 375-8900,CENTER BASED,OPEN,181,ALACHUA,12001,USA,29.60583,-82.40935,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9164968.18605235,3460271.46366128,26494,1222294343,"PERSIMMON EARLY LEARNING ACADEMY, LLC",1121 NW 6TH ST,GAINESVILLE,FL,32601,NOT AVAILABLE,(352) 505-0144,CENTER BASED,OPEN,62,ALACHUA,12001,USA,29.66274,-82.33031,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9175218.70740358,3458948.30889989,26495,1222334028,PREMIER PRESCHOOL OF GAINESVILLE,10 SW 75TH ST,GAINESVILLE,FL,32607,NOT AVAILABLE,(352) 888-4808,CENTER BASED,OPEN,87,ALACHUA,12001,USA,29.652411,-82.422392,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9139625.19077836,3451907.47367905,26496,1222283869,PUMPKIN PATCH DAY CARE CENTER,6105 SE 205TH ST,HAWTHORNE,FL,32640,NOT AVAILABLE,(352) 481-2709,CENTER BASED,OPEN,90,ALACHUA,12001,USA,29.59743,-82.10265,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9161586.29992205,3461164.40408133,26497,1222285234,"RISING STAR EDUCATIONAL ACADEMY, INC.",1930 NE WALDO RD,GAINESVILLE,FL,32609,NOT AVAILABLE,(352) 384-3900,RELIGIOUS FACILITY,OPEN,140,ALACHUA,12001,USA,29.66971,-82.29993,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/14 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9176102.47284099,3462466.26066747,26498,1222294346,SANTA FE COLLEGE LITTLE SCHOOL,3000 NW 83RD ST,GAINESVILLE,FL,32606,NOT AVAILABLE,(352) 395-5597,CENTER BASED,OPEN,99,ALACHUA,12001,USA,29.679871,-82.430331,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9161824.52363235,3458487.04928715,26499,1222285233,"SMALL STEPS INSTITUTE, LLC",1735 SE HAWTHORNE RD HAWTHORNE,GAINESVILLE,FL,32641,NOT AVAILABLE,(352) 225-3410,CENTER BASED,OPEN,60,ALACHUA,12001,USA,29.64881,-82.30207,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/14 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9164903.6207477,3460384.19878083,26500,1222294348,SMALL WORLD DAYCARE AND LEARNING CENTER,1214 NW 4TH ST,GAINESVILLE,FL,32601,NOT AVAILABLE,(352) 376-0917,CENTER BASED,OPEN,200,ALACHUA,12001,USA,29.66362,-82.32973,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9178090.63894656,3459915.32964808,26501,1222300322,SONSHINE DAY PRESCHOOL,10000 W NEWBERRY RD,GAINESVILLE,FL,32606,NOT AVAILABLE,(352) 333-0017,RELIGIOUS FACILITY,OPEN,196,ALACHUA,12001,USA,29.65996,-82.448191,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/14 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9171502.92959259,3459269.82980433,26502,1222334029,ST. ANNE EARLY LEARNING CENTER,4300 NEWBERRY RD,GAINESVILLE,FL,32607,NOT AVAILABLE,(352) 448-9395,RELIGIOUS FACILITY,OPEN,315,ALACHUA,12001,USA,29.654921,-82.3890126,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9170998.14022964,3461579.76416866,26503,1222283870,STEP BY STEP LEARNING CENTER,2211 NW 40TH TER,GAINESVILLE,FL,32605,NOT AVAILABLE,(352) 373-6988,CENTER BASED,OPEN,99,ALACHUA,12001,USA,29.672952,-82.384478,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9183025.43197342,3458754.75974383,26504,1222334030,SUN COUNTRY SPORTS CENTER INC,333 SW 140TH TER,NEWBERRY,FL,32669,NOT AVAILABLE,(352) 331-8773,CENTER BASED,OPEN,202,ALACHUA,12001,USA,29.6509,-82.492521,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9180806.9458414,3456578.78059088,26505,1222294368,THE ACADEMY AT THE FAMILY CHURCH INC,2022 SW 122ND ST,GAINESVILLE,FL,32607,NOT AVAILABLE,(352) 642-1290,RELIGIOUS FACILITY,OPEN,242,ALACHUA,12001,USA,29.633911,-82.472592,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9166106.09388724,3460765.9682147,26506,1222283888,THE CHILD'S GARDEN,1497 NW 16TH AVE,GAINESVILLE,FL,32605,NOT AVAILABLE,(352) 374-8586,CENTER BASED,OPEN,53,ALACHUA,12001,USA,29.6666,-82.340532,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9165376.72858356,3464166.5212937,26507,1222283901,THE KIDZ HOUSE,4232 NW 6TH ST,GAINESVILLE,FL,32609,NOT AVAILABLE,(352) 371-6269,CENTER BASED,OPEN,79,ALACHUA,12001,USA,29.69314,-82.33398,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9177971.41577192,3456271.28615519,26508,1222300324,THE ROCK PRESCHOOL,9818 SW 24TH AVE,GAINESVILLE,FL,32607,NOT AVAILABLE,(352) 331-7625,RELIGIOUS FACILITY,OPEN,96,ALACHUA,12001,USA,29.63151,-82.44712,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/14 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9164850.18739211,3460612.2341966,26509,1222285241,URBAN STRATEGIES,404 NW 14TH AVE,GAINESVILLE,FL,32601,NOT AVAILABLE,(352) 327-3635,RELIGIOUS FACILITY,OPEN,68,ALACHUA,12001,USA,29.6654,-82.32925,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/10 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9141638.96036681,3538907.77457547,26510,1222283925,ABC CHILDCARE AND LEARNING CENTER LLC,627 S 5TH ST,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 259-3455,CENTER BASED,OPEN,123,BAKER,12003,USA,30.27469,-82.12074,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9141189.2073601,3539214.53199875,26511,1222334031,BAKER COUNTY PRE - K / KINDERGARTEN CENTER,362 SOUTH BLVD E,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 259-0405,SCHOOL BASED,OPEN,262,BAKER,12003,USA,30.2770698,-82.1166998,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9141878.29727202,3539086.9453748,26512,1222283944,EPISCOPAL CHILDREN'S SERVICES BAKER EARLY HEAD START,522 S 6TH ST,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 259-8982,HEAD START,OPEN,40,BAKER,12003,USA,30.27608,-82.12289,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9142400.38568383,3539282.87606005,26513,1222290990,EPISCOPAL CHILDREN'S SERVICES BAKER HEAD START AND EARLY HEAD START,402 S 8TH ST,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 259-1177,HEAD START,OPEN,144,BAKER,12003,USA,30.2776,-82.12758,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/04 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9141799.26043355,3540048.58165771,26514,1222298416,FIRST UNITED METHODIST CHURCH PRESCHOOL,93 N 5TH ST,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 259-3521,RELIGIOUS FACILITY,OPEN,98,BAKER,12003,USA,30.28354,-82.12218,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/10 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9146051.66498186,3539204.24561787,26515,1222283947,KINDER KOLLEGE,7121 E MOUNT VERNON ST,GLEN SAINT MARY,FL,32040,NOT AVAILABLE,(904) 259-1960,CENTER BASED,OPEN,36,BAKER,12003,USA,30.27699,-82.16038,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9146013.67163965,3538439.32581991,26516,1222334032,MRS. VANESSA LEARNING LODGE INC.,9730 S GLEN AVE,GLEN ST MARY,FL,32040,NOT AVAILABLE,(904) 259-0478,CENTER BASED,OPEN,40,BAKER,12003,USA,30.2710557,-82.1600387,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9141948.91835697,3539079.97184515,26517,1222334033,MRS. VANESSA LEARNING RANCH INC.,162 SOUTH BLVD W,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 259-0540,CENTER BASED,OPEN,44,BAKER,12003,USA,30.2760259,-82.1235244,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9141987.94697044,3539073.01120941,26518,1222334034,SUNSHINE SCHOOL READINESS,163 SOUTH BLVD W,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 408-8746,RELIGIOUS FACILITY,OPEN,36,BAKER,12003,USA,30.2759719,-82.123875,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
